ACCURACY,0.9968898010735712
PRECISION,0.8994750406511567
RECALL,0.967415121974309
F1,0.8630041724617524
B_ACCURACY,0.967415121974309
AUC,0.9962987405825912
TPR,0.9373111782477341
FPR,0.0024809342991161175
TNR,0.9975190657008839
FNR,0.06268882175226587
