ACCURACY,0.9982870224186927
PRECISION,0.942910734418099
RECALL,0.9789571023778658
F1,0.9212912586144361
B_ACCURACY,0.9789571023778658
AUC,0.9977453216261236
TPR,0.959214501510574
FPR,0.0013002967548422094
TNR,0.9986997032451578
FNR,0.04078549848942598
