ACCURACY,0.9987922324
PRECISION,0.9636267567
RECALL,0.9792123754
F1,0.9431860379
B_ACCURACY,0.9792123754
AUC,0.9991983616
TPR,0.9592145015
FPR,0.0007897507898
TNR,0.9992102492
FNR,0.04078549849
