0,Accuracy,0.997576570887275
1,Precision,0.986720569351863
2,Recall,0.8937784705774269
3,F1,0.8717091516924362
4,B_Accuracy,0.8937784705774269
5,AUC,0.9959184279425971
6,TPR,0.7877643504531722
7,FPR,0.00020740929831838923
8,TNR,0.9997925907016816
9,FNR,0.2122356495468278
