0,Accuracy,0.9979554783706979
1,Precision,0.9295735018345055
2,Recall,0.9799105440756086
3,F1,0.9076648841354724
4,B_Accuracy,0.9799105440756086
5,AUC,0.9984669401725156
6,TPR,0.9614803625377644
7,FPR,0.0016592743865471138
8,TNR,0.9983407256134529
9,FNR,0.03851963746223565
