0,Accuracy,0.9987922323965899
1,Precision,0.9636267566732246
2,Recall,0.9792123753604116
3,F1,0.9431860378759748
4,B_Accuracy,0.9792123753604116
5,AUC,0.9991983616159666
6,TPR,0.959214501510574
7,FPR,0.0007897507897507897
8,TNR,0.9992102492102493
9,FNR,0.04078549848942598
