ACCURACY,0.996652983896432
PRECISION,0.9458159611679318
RECALL,0.8850913926442627
F1,0.8280616382806164
B_ACCURACY,0.8850913926442627
AUC,0.9921373896930062
TPR,0.7711480362537765
FPR,0.0009652509652509653
TNR,0.999034749034749
FNR,0.22885196374622357
