ACCURACY,0.9895484685822545
PRECISION,0.49477423429112727
RECALL,0.5
F1,0.0
B_ACCURACY,0.5
AUC,0.9729108327278473
TPR,0.0
FPR,0.0
TNR,1.0
FNR,1.0
