ACCURACY,0.9989580044205874
PRECISION,0.9930017388071584
RECALL,0.9561295352286838
F1,0.9481946624803768
B_ACCURACY,0.9561295352286838
AUC,0.9985497616986219
TPR,0.9123867069486404
FPR,0.0001276364912728549
TN0R,0.9998723635087271
FNR,0.08761329305135952
